sex,age,Weighted average ex-smoker RR (for all diseases combined),,,,,,,,,,,,,,,,,,,,
male,0,,,,,,,,,,,,,,,,,,,,,
male,1,,,,,,,,,,,,,,,,,,,,,
male,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
male,20,0.999999727124028,0.999999741080978,0.999999754324063,0.999999766889797,0.999999778812823,0.999999790126016,0.999999800860566,0.999999811046069,0.999999820710608,0.99999982988083,0.999999838582017,0.999999846838158,0.999999854672018,0.999999862105195,0.999999869158183,0.999999875850428,0.99999988220038,0.999999888225548,0.999999893942542,0.999999899367126,0.999999904514256
male,21,0.999985236681339,0.999986003340256,0.999986730257014,0.999987419488861,0.999988072986677,0.999988692600467,0.999989280084569,0.999989837102604,0.999990365232151,0.999990865969202,0.999991340732375,0.999991790866908,0.999992217648453,0.999992622286674,0.999993005928655,0.999993369662133,0.999993714518565,0.999994041476041,0.999994351462037,0.999994645356034,0.999994923991999
male,22,0.999919159113766,0.999923328740388,0.999927284785542,0.999931038003063,0.999934598631405,0.999937976414527,0.999941180622509,0.99994422007182,0.999947103145148,0.999949837810712,0.999952431641029,0.999954891831085,0.999957225215899,0.99995943828745,0.999961537210971,0.999963527840606,0.999965415734432,0.999967206168852,0.999968904152374,0.999970514438792,0.999972041539771
male,23,0.999763660549823,0.999775800010575,0.999787322430915,0.999798258293358,0.999808636701397,0.999818485422841,0.999827830934927,0.999836698470525,0.999845112064904,0.999853094602597,0.999860667863984,0.999867852571325,0.99987466843398,0.999881134192648,0.999887267662471,0.999893085774903,0.999898604618264,0.999903839476917,0.999908804869046,0.999913514583018,0.999917981712312
male,24,0.999457525017505,0.999485339251502,0.999511743671254,0.999536807483575,0.999560596824468,0.999583174846003,0.999604601809017,0.999624935179861,0.999644229729686,0.999662537635076,0.999679908578998,0.999696389851285,0.999712026447962,0.999726861168929,0.999740934713545,0.999754285773832,0.999766951125029,0.999778965713342,0.999790362740746,0.999801173746779,0.999811428687283
male,25,0.999233444598412,0.99925713006847,0.999281976921412,0.999307577977382,0.999333597385208,0.999359759657174,0.999385840324075,0.999411657974328,0.99943706747516,0.999461954203237,0.999486229137157,0.999509824685674,0.999532691143836,0.999554793684918,0.999576109809399,0.99959662718373,0.999616341811386,0.999635256487124,0.999653379492483,0.999670723496715,0.999687304632539
male,26,0.999366459599604,0.999336144773766,0.999316866160846,0.999306673647739,0.99930391785981,0.999307205668579,0.999315362189571,0.999327398328275,0.999342483068661,0.99935991981542,0.999379126200955,0.999399616853488,0.999420988695684,0.999442908405618,0.999465101725296,0.999487344347625,0.999509454151721,0.999531284589899,0.999552719058178,0.999573666106579,0.999594055366374
male,27,1.00080613224234,1.00058246353814,1.00039760342501,1.00024557664824,1.00012129209621,1.00002041380267,0.999939250675153,0.999874662236211,0.999823978056728,0.999784928896902,0.999755587857765,0.999734320091918,0.999719739832362,0.999710673678104,0.999706129228898,0.999705268293035,0.99970738400447,0.999711881281784,0.999718260143696,0.999726101466158,0.999735054826232
male,28,1.00392988131054,1.00333121983665,1.00282240011083,1.00239021636051,1.00202338495418,1.00171226568955,1.00144862344218,1.00122542433215,1.00103666141221,1.00087720560382,1.00074267822627,1.00062934199282,1.00053400780068,1.00045395502798,1.00038686338249,1.00033075462946,1.0002839427682,1.00024499143397,1.00021267747905,1.00018595983795,1.00016395291163
male,29,1.00855339682146,1.00741830084951,1.006444785252,1.00560955765774,1.00489269103951,1.00427713715883,1.00374831038313,1.00329373169428,1.00290272418071,1.002566152565,1.00227620039709,1.00202617946439,1.00181036675884,1.00162386501503,1.00146248341011,1.00132263550963,1.00120125196518,1.00109570583049,1.00100374867139,1.0009234559088,1.00085318005985
male,30,1.01621818698299,1.01397213440452,1.01206693083303,1.01044919382899,1.00907405806045,1.00790379476029,1.00690665834281,1.00605592225898,1.005329072587,1.00470713317204,1.00417410053766,1.00371647044731,1.00332284102937,1.00298357989786,1.00269054479461,1.00243684901749,1.00221666434667,1.00202505538376,1.0018578402215,1.00171147319561,1.00158294616646
male,31,1.0203841591643,1.0176260259598,1.01528237734527,1.0132885958004,1.01159034493362,1.01014190650237,1.00890479057149,1.00784657328815,1.00693992444376,1.00616179336905,1.0054927269951,1.00491629829984,1.00441862700101,1.00398797738038,1.00361442063753,1.00328955126056,1.0030062486394,1.00275847659384,1.00254111469314,1.00234981624789,1.00218088869145
male,32,1.02340316807171,1.02027411293001,1.01761324519361,1.0153476775883,1.01341611662415,1.01176698689337,1.01035686357707,1.00914916176811,1.00811303990558,1.00722248181782,1.00645552784132,1.00579363043655,1.005221113833,1.00472472064997,1.00429323127669,1.0039171441534,1.00358840705707,1.00330019112724,1.00304670072744,1.00282301336966,1.00262494487349
male,33,1.02520259477829,1.02185875463893,1.01901400968407,1.01659069338624,1.01452349880568,1.01275747725103,1.01124636614476,1.00995119113655,1.00883909681035,1.00788236803726,1.00705761041605,1.00634506354221,1.00572802524387,1.005192368574,1.00472613638128,1.00431920080252,1.00396297711577,1.00365018313737,1.00337463679778,1.00313108574069,1.00291506379732
male,34,1.0272532745138,1.0236625163486,1.02060592543653,1.01800052919466,1.01577654377846,1.01387524020932,1.01224716129177,1.01085063078962,1.00965050623287,1.00861713493277,1.00772547958537,1.00695438548687,1.00628596606683,1.00570508733401,1.00519893505944,1.00475665120686,1.00436902835318,1.00402825269993,1.00372768782342,1.0034616926,1.0032254678167
male,35,1.06060376716929,1.04962602348304,1.04087858994592,1.03388025663085,1.02825825830463,1.0237229664712,1.02004865954655,1.01705887638763,1.01461523328403,1.01260886384864,1.01095384969951,1.00958216564721,1.00843977978001,1.00748363636266,1.00667931523903,1.00599921095516,1.00542111218316,1.00492709027378,1.00450262716465,1.00413592911776,1.00381738512153
male,36,1.06537658216114,1.05356196653247,1.04414441288289,1.03660719760834,1.03054994762781,1.02566151237878,1.02169934450744,1.01847379026326,1.01583609121568,1.01366919750404,1.01188071574078,1.01039748137066,1.00916137014322,1.00812605704452,1.00725450146743,1.00651699045176,1.00588961186359,1.00535305966255,1.00489169635154,1.00449281513054,1.0041460575396
male,37,1.07225359035896,1.05914686261933,1.04870567401894,1.04035437119209,1.03364709785669,1.02823750309438,1.02385572174441,1.02029083974726,1.01737750510774,1.01498567893094,1.0130127701564,1.0113775839305,1.01001565310887,1.00887562709288,1.0079164709188,1.00710528680268,1.00641561508211,1.00582610532513,1.00531947401015,1.00488168464516,1.00450130100755
male,38,1.08247583510925,1.06747684642539,1.05553570679525,1.04599045758371,1.03832871471185,1.03215269819938,1.02715266973429,1.02308670935179,1.01976528128083,1.01703942571183,1.01479170182073,1.01292922309694,1.01137828754005,1.0100802264405,1.00898818649849,1.00806462857485,1.0072793780706,1.00660810101047,1.00603110950519,1.00553242273313,1.00509902667117
male,39,1.09528518504878,1.07789597889196,1.06406565713447,1.0530207646488,1.044163249691,1.03702932233177,1.03125823253064,1.02656852102609,1.02273991127251,1.01959946866213,1.01701099485277,1.0148668801847,1.01308182809378,1.01158800853501,1.01033130488908,1.00926839966556,1.00836450524998,1.00759159196255,1.00692700052321,1.00635235243107,1.00585269183943
male,40,1.11265797069211,1.09202079562093,1.0756241271879,1.06254230932397,1.05206053316444,1.04362517349319,1.03680614634443,1.03126831206506,1.0267496984954,1.0230448771558,1.01999224124929,1.01746424466951,1.0153598932014,1.01359895280906,1.01211747019744,1.01086429874316,1.00979839660287,1.00888671941457,1.00810257203997,1.00742431563442,1.00683435049952
male,41,1.13212677637827,1.10780173196163,1.08850057135672,1.07312068566937,1.06081196624658,1.05091702810102,1.0429259700043,1.03644205772355,1.03115563145014,1.02682421811789,1.02325733511235,1.02030484887487,1.01784803335338,1.01579268371501,1.01406379839148,1.0126014608386,1.01135764134295,1.01029370621596,1.00937847229424,1.00858668292025,1.00789781057557
male,42,1.15635656526096,1.1274308444003,1.10450697214375,1.08626131575643,1.0716748096036,1.05996052486522,1.0505089267135,1.04284640569798,1.03660379075446,1.03149238323924,1.02728566993018,1.02380533347457,1.02091052219582,1.01848959769214,1.01645377059033,1.01473217867616,1.01326806964726,1.01201583200703,1.01093867888455,1.01000683584482,1.00919611878629
