sex,age,current ,former,never,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21+
male,100,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,101,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,102,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,103,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,104,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,105,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,106,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,107,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,108,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,109,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
male,110,0.005311476675269,0.37834363580394,0.616344887520791,0.000844178741535,0.001002897760566,0.00118001682867,0.001376927014497,0.001595136392498,0.001836286410774,0.002105282361914,0.002404613293367,0.002735600304252,0.003098511991643,0.002822497892742,0.003129024207379,0.003452534522653,0.003793509687865,0.004152315867243,0.004529184483663,0.004932871936461,0.005366749909662,0.005835368774022,0.009136260251686,0.010111491483241,0.924558739883668
female,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,7,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,9,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,10,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,11,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,12,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,13,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,14,0,0,1,,,,,,,,,,,,,,,,,,,,,,
female,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
female,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
female,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
female,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
female,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
female,20,0.192415956871098,0,0.807584043128901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
female,21,0.185980649824056,0.007875864676681,0.806143485499263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,22,0.178032005181567,0.019056944326583,0.80291105049185,0.488039401075771,0.511960598924229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,23,0.174993110938355,0.030731072263185,0.794275816798461,0.317516045933637,0.333079060186372,0.349404893879991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,24,0.170927788830853,0.042440076045558,0.786632135123589,0.232351890064665,0.243740592535097,0.255687511011107,0.268220006389132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,25,0.160617035645546,0.052919790780779,0.786463173573675,0.181331289036179,0.190219222329247,0.199542796700266,0.20932336504901,0.219583326885298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,26,0.160617035645546,0.173646595733343,0.665736368621111,0.147382331931111,0.154606260805952,0.16218426976424,0.170133714002525,0.17847279938042,0.187220624115751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,27,0.160617035645546,0.173646595733343,0.665736368621111,0.123188460451502,0.129226529362766,0.135560553561104,0.142205039262532,0.149175203703658,0.156487009992276,0.164157203666163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,28,0.160617035645546,0.173646595733343,0.665736368621111,0.105091373729488,0.110242415915033,0.115645935869739,0.121314308763837,0.127260516335177,0.133498176620064,0.140041575141368,0.146905697625294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
female,29,0.160617035645546,0.173646595733343,0.665736368621111,0.091058663294966,0.095521893713849,0.100203888883402,0.105115371533945,0.110267589969249,0.115672343827468,0.121342011104726,0.127289576503273,0.133528661169121,0,0,0,0,0,0,0,0,0,0,0,0,0
female,30,0.149238623818274,0.232695104170054,0.618066272011672,0.07987086708966,0.083785728901572,0.087892477236878,0.092200517392529,0.096719715665077,0.101460421946519,0.106433493427675,0.111650319463389,0.117122847656481,0.122863611220222,0,0,0,0,0,0,0,0,0,0,0,0
female,31,0.149231498331644,0.232699664913927,0.618068836754429,0.079865937724228,0.083786177762999,0.087892948099199,0.092201011334115,0.096720233817156,0.101460965495765,0.106434063618928,0.111650917602503,0.11712347511332,0.122864269431788,0,0,0,0,0,0,0,0,0,0,0,0
female,32,0.149220579044961,0.232706119896872,0.618073301058166,0.079858835098515,0.083780728793706,0.087894266073483,0.092202393908765,0.09672168415855,0.101462486925484,0.106435659621359,0.111652591832819,0.117125231405851,0.122866111808805,0,0,0,0,0,0,0,0,0,0,0,1.03726636169199E-08
female,33,0.149206087016556,0.232713971804134,0.61807994117931,0.079850008282416,0.083773522233938,0.087888639845851,0.09220506147494,0.09672448247519,0.101465422401307,0.106438738979208,0.111655822125056,0.117128620030509,0.12286966652653,0,0,0,0,0,0,0,0,0,0,0,1.56250556937465E-08
female,34,0.149188196085351,0.232722750803985,0.618089053110664,0.07983987109288,0.083765042295797,0.087881717934315,0.092199654759919,0.096729045635469,0.101470209224389,0.106443760427899,0.111661089699505,0.117134145794543,0.122875463135285,0,0,0,0,0,0,0,0,0,0,0,0
female,35,0.139731295331132,0.254897269083204,0.605371435585664,0.079828109364486,0.083755805143893,0.08787408121277,0.092193526186196,0.096724380348373,0.101477354256768,0.106451255673259,0.111668952323496,0.117142393804188,0.12288411542022,0,0,0,0,0,0,0,0,0,0,0,2.62663518713069E-08
female,36,0.141542852284039,0.253048460767461,0.6054086869485,0.106084333251357,0.08135479435974,0.085357906921661,0.089555553257357,0.093958492499252,0.098577165896575,0.103422550149473,0.108491795129826,0.113809508598276,0.119387869210583,0,0,0,0,0,0,0,0,0,0,0,3.07258996024018E-08
female,37,0.143375974875838,0.251174936601959,0.605449088522203,0.101317026703948,0.108258540852426,0.083022393300372,0.087107867205785,0.091392176415308,0.095886268081593,0.100600851257881,0.105547045987125,0.110720422898524,0.116147372313227,0,0,0,0,0,0,0,0,0,0,0,3.49838129576341E-08
female,38,0.145230439932855,0.249276494138922,0.605493065928223,0.096881731020354,0.103523570411877,0.110616136942939,0.084830637874426,0.089005405982677,0.093383659870056,0.097976606200536,0.102795092025897,0.10785042198837,0.113136698622462,0,0,0,0,0,0,0,0,0,0,0,3.90604072419976E-08
female,39,0.147106832062602,0.247352703424484,0.605540464512915,0.092746126967459,0.099108346257102,0.105902360754445,0.113157776501046,0.086780031391775,0.091051052823405,0.095530622789809,0.100230072727685,0.105160429254412,0.110333180532863,0,0,0,0,0,0,0,0,0,0,0,0
female,40,0.146410277635699,0.253465560859349,0.600124161504952,0.083084685142889,0.08878773717563,0.094877705933975,0.101381256412255,0.108326810548468,0.083075410104777,0.087164470534968,0.09145346416404,0.095953135965061,0.100673955731495,0,0,0,0,0,0,0,0,0,0.065221368286443,0,0
female,41,0.146379813694815,0.253453249897489,0.600166936407697,0.074891123025109,0.080035228564697,0.085528036455624,0.09139374356387,0.097658053571418,0.104348420676719,0.080024683101015,0.083963928878508,0.088096005922496,0.092431128642991,0,0,0,0,0,0,0,0,0,0.059892399911381,0.061737247686173,0
female,42,0.146349115829607,0.253439891446938,0.600210992723455,0.067862969682587,0.072526392723351,0.077507084454707,0.082825500441262,0.088505212192557,0.094571128119898,0.101050018204428,0.077495408214434,0.081310464675086,0.085312440670525,0,0,0,0,0,0,0,0,0,0.055290531438063,0.056993629227457,0.058749219955645
female,43,0.14631899715817,0.253425545194028,0.600255457647802,0.061774718971619,0.066021512674267,0.070557517387548,0.075402054307688,0.080575174474928,0.086099946821168,0.092000734492793,0.098303551090667,0.075389378995365,0.079101034443368,0,0,0,0,0,0,0,0,0,0.05127542870818,0.052854850482791,0.110644097149619
female,44,0.146289527402983,0.253410323904813,0.600300148692205,0.056455521074508,0.060338001806113,0.06448527800466,0.0689148929871,0.073645738446688,0.078697540046187,0.084093083551577,0.089856092461637,0.096012035400079,0.073632214549302,0,0,0,0,0,0,0,0,0,0.047740824389583,0.049211370799014,0.156917406483553
female,45,0.142999523186684,0.249642694458388,0.607357782354929,0.051773353730027,0.055334953873562,0.059139792857147,0.063203989394561,0.067544777079406,0.072180691588995,0.077131319249511,0.082419042760794,0.088067152948192,0.094100637642281,0,0,0,0,0,0,0,0,0,0.044604806222339,0.045978754797218,0.198520727855968
female,46,0.142965221902351,0.249619779880176,0.607414998217473,0.048277613105038,0.051601552464676,0.055150927378554,0.058942544023151,0.06299247699331,0.067317940306108,0.071937740557587,0.076871076802754,0.082140595042508,0.087769540206379,0.013571104842979,0,0,0,0,0,0,0,0,0.042106806876647,0.043403810320905,0.237916271079406
female,47,0.142928988637211,0.249595559199225,0.607475452163564,0.045096029229439,0.048202468618944,0.051520833717908,0.05506425681155,0.058849355961429,0.06289218979598,0.067210302051834,0.071822201766048,0.076747080916313,0.082007844836584,0.012680418435896,0.012808424590716,0,0,0,0,0,0,0,0.039819498614729,0.041046046783135,0.274233047869497
female,48,0.142889571216627,0.249569558669131,0.607540870114242,0.042190181671626,0.045098195102185,0.048204485124567,0.051522598485797,0.055065749526334,0.058850401006566,0.062892945984806,0.06721066656791,0.071822146616562,0.076746628266688,0.011867091600311,0.011987068872331,0.012108125831961,0,0,0,0,0,0,0.037717700795337,0.038879507910856,0.307836506636164
female,49,0.142846131347181,0.24954137483305,0.607612493819769,0.039527729243779,0.042254094694853,0.045166274752969,0.048276962427226,0.05159968318126,0.055147747324391,0.058937820684975,0.062986026121218,0.067309741049147,0.071927681796012,0.011122127200561,0.011234734923535,0.011348366330769,0.011463036518721,0,0,0,0,0,0.035780071358856,0.036882194251342,0.339035708140387
female,50,0.141021378600656,0.268592982640835,0.590385638758508,0.037081246016481,0.039641206788871,0.042375195732753,0.045295488773241,0.048414790462802,0.051746624093927,0.055304741271238,0.059105400344356,0.063164808763813,0.067500476097721,0.010437931221484,0.010543770812264,0.010650560082433,0.010758345896545,0.010867132522987,0,0,0,0,0.03398078402911,0.03503557134731,0.368095925742664
female,51,0.140955496788275,0.268554747640645,0.590489755571079,0.024285191092462,0.025965843003809,0.027758263404625,0.029672566341678,0.031717296351978,0.033901332618824,0.036234326679498,0.038725782251568,0.041386974224252,0.044229293159525,0.006839600336878,0.006909180462751,0.006979264483264,0.007049992679129,0.007121393467957,0.007193469640745,0,0,0,0.022533248527107,0.023233072833611,0.578263908440343
female,52,0.140883221087883,0.268512384249693,0.590604394662424,0.023882343646972,0.025536899117114,0.027303719977704,0.029188318142738,0.03120109997678,0.033350997367843,0.035647553492395,0.038100673443267,0.040720438170716,0.043518596122381,0.006729927367426,0.006798588142803,0.006867755195681,0.006937465304508,0.007007827058612,0.007078865477761,0.00715058141401,0,0,0.022438027919532,0.023135176117798,0.577405146543962
female,53,0.140805255791578,0.268465973240257,0.590728770968165,0.023486716188844,0.025115595148913,0.026855148201159,0.02871271943188,0.030694391347795,0.032810883507506,0.035071774104506,0.037486855206687,0.040066508918759,0.042821440652427,0.006622366188372,0.006690157004689,0.006758407046191,0.00682719820714,0.006896563264555,0.006966583695451,0.00703726902344,0.007108643513623,0,0.022344781060595,0.023039405474174,0.576586592813297
female,54,0.140719767936898,0.26841456645338,0.590865665609721,0.023097827117009,0.02470173038805,0.02641448209802,0.028243557015911,0.030196708583383,0.03228061627313,0.034506591097907,0.036884417834105,0.039424367186633,0.042137319810321,0.006516837421505,0.006583798330413,0.006651189267789,0.006719069334772,0.006787526575815,0.006856575167369,0.006926267965239,0.006996617720674,0.007067664854389,0.022253522551087,0.022945681928862,0.575807631477619
female,55,0.126993236704775,0.269792809194505,0.60321395410072,0.019979035521303,0.021367946520069,0.02285142863443,0.024435540193748,0.026127194111378,0.027933588905956,0.029861392420292,0.031920666251063,0.034120409974752,0.036470086569206,0.005640676297887,0.005698879148152,0.005757431340812,0.005816389272625,0.005875810172165,0.005935767994647,0.005996234162538,0.006057261042031,0.006118854908678,0.015188246479538,0.01973968746936,0.637107472609373
female,56,0.123322099639142,0.273335165738062,0.603342734622796,0.025015476901187,0.021417015287616,0.022905702325127,0.024495639243487,0.026193378792936,0.028006329183989,0.029943102888783,0.032009711678205,0.034217315170777,0.03657549140696,0.005657260977302,0.00571598073884,0.00577496301957,0.005834323949711,0.005894135551033,0.005954457033608,0.00601535838979,0.006076730413873,0.006138663355693,0.015237630805875,0.015612234692869,0.63530909819277
female,57,0.119750666319865,0.276768401436252,0.603480932243882,0.024638173936779,0.026816604140856,0.022959108136569,0.024554791626729,0.026258884493348,0.028078470703878,0.030022441709603,0.032099200652993,0.034314832926474,0.036681684008571,0.005673990959299,0.005733189644018,0.005792724169668,0.005852532130607,0.005912761546427,0.005973495206273,0.006034798352714,0.006096688019131,0.006158992442632,0.015288479573325,0.015664576210033,0.629393579410075
female,58,0.116275045936051,0.28009459559118,0.603630358472769,0.02426458926608,0.026412397125671,0.028748080822329,0.024612805451916,0.026323225019252,0.028149728558608,0.030101011396587,0.032185679338933,0.034412818506962,0.036788512642815,0.00569084299436,0.005750554082355,0.00581059907644,0.005870996868579,0.005931692242043,0.005992864877963,0.006054610902221,0.006116949498139,0.006179856970259,0.01534072305688,0.015718531051993,0.623542930249615
female,59,0.112890148989028,0.283314889762926,0.603794961248046,0.023893969219668,0.026011853646929,0.028315053126927,0.030819384276335,0.026386221771718,0.028219679452375,0.030178590929479,0.032271327888449,0.034507188982714,0.036895986559847,0.005707818734942,0.005768072749098,0.005828673225812,0.005889614107824,0.005950941647496,0.00601260277172,0.006074818741758,0.006137636426468,0.006201041934888,0.015394448450984,0.015774068389841,0.617761006964732
female,60,0.098629895952798,0.302316678877947,0.599053425169255,0.022546213701046,0.024547838833159,0.026724700264772,0.029091738067152,0.031665150944264,0.027110389880747,0.028995168365771,0.031008853432985,0.033160189015558,0.035458802112775,0.005486506793729,0.005544804138422,0.005603449442446,0.005662427881136,0.005721752799766,0.005781499626208,0.005841620513721,0.00590230786782,0.005963568165218,0.014805654416936,0.015171921766842,0.628205441969528
female,61,0.098510115951545,0.302171703654469,0.599318180393986,0.022201115826035,0.024176537636758,0.026324228116778,0.028659666049564,0.031198827114868,0.033959029461609,0.029075887166978,0.031098491618084,0.033259460221984,0.035568330246984,0.00550396162596,0.005563535748398,0.005622811190202,0.005682425768709,0.005742385419314,0.005802730319989,0.005863524695122,0.00592475643443,0.00598655731521,0.014863486719234,0.015231982219769,0.622690269084022
female,62,0.09837565271465,0.302007960531156,0.599616386754194,0.02185562508468,0.023804411295747,0.025924141030295,0.02822844260084,0.030733899155813,0.033457594652973,0.036420120870592,0.031184910168373,0.033355691433816,0.035675122477468,0.005521044852258,0.005581360546351,0.005641998670696,0.005702302815374,0.005762942393987,0.005823955198869,0.005885365722481,0.005947268156113,0.006009641430108,0.014921613348662,0.015292350672529,0.617270197421977
female,63,0.098221133003629,0.301819452351507,0.599959414644864,0.021510802968007,0.023433954509141,0.02552541023906,0.027800088951088,0.030272541992137,0.032960538533801,0.035884587872331,0.039064849396285,0.033451670168834,0.035782130007774,0.005538237944939,0.005599348379502,0.005660793878373,0.005722557466364,0.005783946989289,0.005845681194331,0.005907785758127,0.005970326430016,0.006033368983267,0.014981403707565,0.01535448811638,0.61191548651339
female,64,0.098042622539904,0.301601518261906,0.60035585919819,0.021165965868252,0.023064455615819,0.025128613105999,0.027373308335837,0.029814410830163,0.032467459530895,0.035353915902644,0.038493691778633,0.041908498167818,0.035889443423958,0.005555555677087,0.005617533760138,0.005679839909406,0.005742479175306,0.005805423862843,0.005867956661204,0.005930807980939,0.005994064917549,0.006057769454311,0.015042989668179,0.015418530728093,0.606627285644927
female,65,0.085432781537285,0.317308134227833,0.597259084234882,0.021078886709606,0.022976818618225,0.025039893483332,0.027283035684498,0.029722261199984,0.032374666157174,0.035259701849262,0.03839841640598,0.041812497889437,0.045525720991589,0.005642012113843,0.005705712714923,0.005769730037195,0.005834085890102,0.005898762052459,0.005963731571822,0.006028194942952,0.00609301103227,0.006158252791671,0.015293568481073,0.015676462849003,0.596464576533599
female,66,0.085250179926703,0.316985600227633,0.597764219845665,0.019472795733559,0.021227971599717,0.023141266609867,0.025221196164517,0.027482702337271,0.029941793532951,0.032618345920168,0.035529414776738,0.038696358182733,0.042141180474707,0.038991086456135,0.005618743437671,0.005682569409842,0.005746721760559,0.005811193061776,0.005875950629305,0.005940975807461,0.006005427507564,0.006070246952292,0.015076212588413,0.015454768154576,0.588253078902178
female,67,0.085040996709168,0.316615365528115,0.598343637762717,0.01800044461217,0.019630192827412,0.021401415666597,0.023332221156395,0.02543133790208,0.02771374515657,0.030198298105025,0.032902499090964,0.035843396555591,0.039042779127734,0.036131626355187,0.038872630727793,0.005602054168865,0.005666109310139,0.005730479311725,0.005795131049454,0.005860022654267,0.005925181719725,0.005989695780642,0.014877430487215,0.01525225539995,0.580801052834504
female,68,0.084803992224703,0.316194558295424,0.599001449479873,0.016647732446087,0.018162588490487,0.019808630740389,0.021597776162222,0.023548118376969,0.025668623667001,0.027977215670136,0.030490334743728,0.033225538872118,0.036199924056521,0.033508226979477,0.036057590980375,0.03879563709235,0.005591368608871,0.005655730784919,0.005720373381597,0.005785239366769,0.005850327083523,0.00591569318763,0.014694993737453,0.015066581132244,0.574031754439135
female,69,0.084538250314868,0.315720716201104,0.599741033484029,0.015402540096583,0.016811775351688,0.018342949551572,0.020006919788411,0.021815762586837,0.023787559231116,0.025934486397174,0.028272036421307,0.030816689270029,0.033586120176909,0.031096355798537,0.033469721240104,0.036018584893682,0.038756502565341,0.005586149813631,0.005650871408534,0.005715808415908,0.005780937363659,0.005846288415887,0.014526925829895,0.014895719078369,0.56787929630483
female,70,0.063930214401192,0.281921269992032,0.654148515606776,0.014610611683493,0.015955628407406,0.017416718896719,0.019004389074542,0.020729953639869,0.022605966367135,0.024654036780547,0.026884320657586,0.02931275390768,0.031956302014724,0.029596843989155,0.031863527198118,0.034297685870709,0.036912210154476,0.039721052011723,0.005725599707438,0.00579232787885,0.005859229768781,0.005926318630327,0.014727726448444,0.015106221520573,0.551340575391707
female,71,0.063668748978027,0.281270756745258,0.655060494276714,0.013531348081178,0.014774389480594,0.016135599218796,0.017614398516559,0.01922146331121,0.020968302719646,0.022869550748681,0.02494653958929,0.027208553058534,0.029671572930766,0.027488929092852,0.029603617435655,0.031872800087944,0.034309965259397,0.036928114079891,0.039741167789293,0.005728877907649,0.005796014275227,0.005863295866989,0.014573236099393,0.014949797860195,0.546202466590262
female,72,0.06337595150193,0.280538755356728,0.656085293141342,0.012534137009783,0.013693321878095,0.014952200974083,0.016330889757988,0.017828794891154,0.01945677235307,0.021228475500694,0.023157076287703,0.02526536632116,0.027561611259078,0.025542259299548,0.027515368512706,0.029633799123434,0.031907277338155,0.034349446262657,0.03697334208025,0.039792587345677,0.005736644987416,0.00580423246232,0.01442871369697,0.014803754128568,0.541503928529494
female,73,0.063045459238207,0.279710411551818,0.657244129209976,0.01161106972055,0.012693178178281,0.013867983084169,0.015143863257262,0.016541303611076,0.018059697253596,0.019712079352807,0.021510628070423,0.023468707229573,0.025610667433608,0.023742265896989,0.025584498088029,0.027562428273875,0.029686148771871,0.031965682324457,0.034414769827387,0.037046216692429,0.039873659200213,0.005748665737449,0.014293061325221,0.014666898138088,0.537196528532649
female,74,0.062672657188297,0.278774034770966,0.658553308040737,0.010755381413617,0.011766316429329,0.012863762501543,0.014055254257767,0.015349294462116,0.016766754492776,0.018309058102841,0.019987715911905,0.02181514308843,0.023804853575871,0.022076105852934,0.023797236797468,0.025645219358288,0.027629326310541,0.029759917564356,0.032047266557019,0.034504957633307,0.03714586155806,0.039983426170208,0.014165405749463,0.014538398469349,0.533233343742813
female,75,0.047298734205144,0.285121376505891,0.667579889288965,0.01032706713515,0.011307179106681,0.01237087943867,0.013525602188623,0.014779315504779,0.016140971279972,0.017634811109906,0.019260460137249,0.021030118912836,0.022956866937239,0.021289144482351,0.022957360226809,0.024748791186463,0.026672118785408,0.028737258257407,0.03095520905106,0.033336633396596,0.035895768021958,0.03864577291666,0.028482829245038,0.014419997769967,0.534525844909179
female,76,0.046924353713433,0.283708471071538,0.669367175215029,0.009961604575923,0.010911400777746,0.011947909982154,0.013072810992262,0.014293967699061,0.015619848102299,0.017062874260506,0.018645628671138,0.020368334131462,0.022243950007776,0.020636020819841,0.02225328421188,0.023998860094071,0.025873141110506,0.027885413047342,0.030046320497814,0.032366728359199,0.034859289164069,0.037538145926693,0.027672413078852,0.029144966064501,0.533597088424907
female,77,0.04650485022513,0.28211596156278,0.67137918821209,0.009600057702846,0.010525664032433,0.011530590532289,0.012626884944889,0.013816663422533,0.015108245580885,0.016513817638793,0.018043839944838,0.019721608016473,0.021548074635952,0.019999251376113,0.021575338665512,0.023268935805107,0.025096015609922,0.027057681628704,0.029163918096755,0.031425239511526,0.033853956283915,0.036464039704945,0.026886844936761,0.028324071823193,0.547849260105619
female,78,0.046036795698536,0.280327679081116,0.673635525220348,0.009241243369226,0.010143331905226,0.011122811760092,0.012186150359908,0.013345767645788,0.014604262826713,0.015973892209169,0.017464673913043,0.019087819766105,0.020867228808764,0.01937698294592,0.020913631208416,0.022564884673684,0.024339023440699,0.0262521020798,0.028306103575341,0.030510864274301,0.032878434909312,0.035421799585243,0.026124754556241,0.027528198275764,0.561746037911249
female,79,0.045511709346132,0.278310095028135,0.676178195625734,0.008883544757163,0.009763009797446,0.010717700467744,0.011754192187674,0.012879343308068,0.014105947118821,0.015440881164476,0.016893948411625,0.018475945498969,0.020198892213414,0.018767147078105,0.020265922379216,0.021876589528645,0.023607205174663,0.02546638514456,0.027470320059027,0.029621042771864,0.031930077014989,0.034410187312849,0.025384427902047,0.026755245942246,0.575332044766391
female,80,0.036194349021699,0.266811715463143,0.696993935515158,0.008346970393513,0.00918674242414,0.010098007568878,0.01108715222754,0.012160946127304,0.013326509059379,0.014600714615675,0.015987714525133,0.01749783407769,0.019142469528648,0.017785682175545,0.019217514542086,0.020756111438256,0.022409489429888,0.024185785722083,0.026093862702829,0.028148730004383,0.030354421052266,0.03272305409637,0.024147091277956,0.025457780283371,0.597285416727073
female,81,0.036123983952439,0.266292747583511,0.69758326846405,0.008054045154605,0.008818674438947,0.009707787545131,0.010672588113019,0.011719775650891,0.012856472496075,0.014089440875189,0.015442242163036,0.016915208897167,0.018519462059427,0.017218722987426,0.018604559291813,0.020106564682273,0.021720584918303,0.023454856615367,0.025317849248397,0.027315753049624,0.029468824725393,0.031780393693659,0.023459416869444,0.024740621782017,0.610016154742798
female,82,0.036045304746048,0.265722043529019,0.698232651724934,0.007764566832526,0.008510554420749,0.009320225592003,0.010261861573188,0.011283650443795,0.012392623046179,0.013595414956136,0.014900119612742,0.016337250189003,0.017902633232481,0.016658458970797,0.01801201198317,0.019465361611722,0.021041581040646,0.022735281651428,0.024554962717706,0.026506086283988,0.028598563574789,0.030855237204978,0.022785161204186,0.024037964183021,0.622480429674768
female,83,0.035954561182001,0.265083416480376,0.698962022337623,0.007477978554921,0.008206397687244,0.008996575961535,0.009854288046084,0.010851912566273,0.011934450681839,0.013108345847238,0.014381564540565,0.015762830733114,0.017290761549457,0.016103807450947,0.017426538283682,0.018846485727033,0.020371251004617,0.022025986369575,0.023803914534638,0.025710151203666,0.027754032573741,0.029946176793515,0.022123475372094,0.02334896826416,0.634674106254066
