age,sex,i,prev,f,r,DR
0,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
0,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
1,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
1,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
2,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
2,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
3,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
3,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
4,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
4,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
5,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
5,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
6,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
6,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
7,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
7,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
8,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
8,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
9,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
9,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
10,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
10,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
11,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
11,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
12,female,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00465986598375600029
12,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
13,female,0.00000000000000000000,0.00000000000000000000,0.00003600000000000000,0.00000000000000000000,0.00465986598375600029
13,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
14,female,0.00000000000000000000,0.00000000000000000000,0.00010900000000000001,0.00000000000000000000,0.00465986598375600029
14,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
15,female,0.00000000000000000000,0.00000000000000000000,0.00021699999999999999,0.00000000000000000000,0.00465986598375600029
15,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
16,female,0.00000000000000000000,0.00000000000000000000,0.00036200000000000002,0.00000000000000000000,0.00465986598375600029
16,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
17,female,0.00000000000000000000,0.00000000000000000000,0.00054299999999999997,0.00000000000000000000,0.00465986598375600029
17,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
18,female,0.00000000000000000000,0.00000000000000000000,0.00076099999999999996,0.00000000000000000000,0.00465986598375600029
18,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
19,female,0.00000000000000000000,0.00000000000000000000,0.00099400000000000009,0.00000300000000000000,0.00465986598375600029
19,male,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14409351801754899380
20,female,0.00000000000000000000,0.00000000000000000000,0.00120600000000000004,0.00000900000000000000,0.00465986598375600029
