age,sex,excess_mortality,disability_rate
43,female,0.00000463419228506089,0.00014309676272000001
43,male,0.00000000000000000000,0.00014345156960900000
44,female,0.00000463419228506089,0.00014309676272000001
44,male,0.00000000000000000000,0.00014345156960900000
45,female,0.00000242978838190508,0.00015143343793900000
45,male,0.00000254297818297543,0.00013081732203000000
46,female,0.00000242978838190508,0.00015143343793900000
46,male,0.00000254297818297543,0.00013081732203000000
47,female,0.00000242978838190508,0.00015143343793900000
47,male,0.00000254297818297543,0.00013081732203000000
48,female,0.00000242978838190508,0.00015143343793900000
48,male,0.00000254297818297543,0.00013081732203000000
49,female,0.00000242978838190508,0.00015143343793900000
49,male,0.00000254297818297543,0.00013081732203000000
50,female,0.00001671897697411230,0.00020382569041000001
50,male,0.00001716735375708920,0.00018106259126300000
51,female,0.00001671897697411230,0.00020382569041000001
51,male,0.00001716735375708920,0.00018106259126300000
52,female,0.00001671897697411230,0.00020382569041000001
52,male,0.00001716735375708920,0.00018106259126300000
53,female,0.00001671897697411230,0.00020382569041000001
53,male,0.00001716735375708920,0.00018106259126300000
54,female,0.00001671897697411230,0.00020382569041000001
54,male,0.00001716735375708920,0.00018106259126300000
55,female,0.00002089689443916890,0.00024661695934399998
55,male,0.00002024742294657320,0.00023700682439499999
56,female,0.00002089689443916890,0.00024661695934399998
56,male,0.00002024742294657320,0.00023700682439499999
57,female,0.00002089689443916890,0.00024661695934399998
57,male,0.00002024742294657320,0.00023700682439499999
58,female,0.00002089689443916890,0.00024661695934399998
58,male,0.00002024742294657320,0.00023700682439499999
59,female,0.00002089689443916890,0.00024661695934399998
59,male,0.00002024742294657320,0.00023700682439499999
60,female,0.00001172622621287010,0.00028467412736299998
60,male,0.00002064647982861820,0.00023530956235399999
61,female,0.00001172622621287010,0.00028467412736299998
61,male,0.00002064647982861820,0.00023530956235399999
62,female,0.00001172622621287010,0.00028467412736299998
62,male,0.00002064647982861820,0.00023530956235399999
63,female,0.00001172622621287010,0.00028467412736299998
63,male,0.00002064647982861820,0.00023530956235399999
64,female,0.00001172622621287010,0.00028467412736299998
64,male,0.00002064647982861820,0.00023530956235399999
65,female,0.00003675317454624190,0.00037238518172300002
65,male,0.00004278238608312780,0.00035122024073800003
66,female,0.00003675317454624190,0.00037238518172300002
66,male,0.00004278238608312780,0.00035122024073800003
67,female,0.00003675317454624190,0.00037238518172300002
67,male,0.00004278238608312780,0.00035122024073800003
68,female,0.00003675317454624190,0.00037238518172300002
68,male,0.00004278238608312780,0.00035122024073800003
69,female,0.00003675317454624190,0.00037238518172300002
69,male,0.00004278238608312780,0.00035122024073800003
70,female,0.00008715612512243020,0.00030312706934799999
70,male,0.00011132759158599999,0.00042179425275399999
71,female,0.00008715612512243020,0.00030312706934799999
71,male,0.00011132759158599999,0.00042179425275399999
72,female,0.00008715612512243020,0.00030312706934799999
72,male,0.00011132759158599999,0.00042179425275399999
73,female,0.00008715612512243020,0.00030312706934799999
73,male,0.00011132759158599999,0.00042179425275399999
74,female,0.00008715612512243020,0.00030312706934799999
74,male,0.00011132759158599999,0.00042179425275399999
75,female,0.00020073842213400001,0.00037634888497699998
75,male,0.00026309616251600000,0.00051856706311500004
76,female,0.00020073842213400001,0.00037634888497699998
76,male,0.00026309616251600000,0.00051856706311500004
77,female,0.00020073842213400001,0.00037634888497699998
77,male,0.00026309616251600000,0.00051856706311500004
78,female,0.00020073842213400001,0.00037634888497699998
78,male,0.00026309616251600000,0.00051856706311500004
79,female,0.00020073842213400001,0.00037634888497699998
79,male,0.00026309616251600000,0.00051856706311500004
80,female,0.00092263412192700005,0.00040080729446299998
80,male,0.00105420599094999991,0.00066424255780599996
81,female,0.00092263412192700005,0.00040080729446299998
81,male,0.00105420599094999991,0.00066424255780599996
82,female,0.00092263412192700005,0.00040080729446299998
82,male,0.00105420599094999991,0.00066424255780599996
83,female,0.00092263412192700005,0.00040080729446299998
83,male,0.00105420599094999991,0.00066424255780599996
84,female,0.00092263412192700005,0.00040080729446299998
84,male,0.00105420599094999991,0.00066424255780599996
85,female,0.00558746220405399990,0.00045857036639200001
85,male,0.00474571063572299962,0.00087956512207300005
86,female,0.00558746220405399990,0.00045857036639200001
86,male,0.00474571063572299962,0.00087956512207300005
87,female,0.00558746220405399990,0.00045857036639200001
87,male,0.00474571063572299962,0.00087956512207300005
88,female,0.00558746220405399990,0.00045857036639200001
88,male,0.00474571063572299962,0.00087956512207300005
89,female,0.00558746220405399990,0.00045857036639200001
89,male,0.00474571063572299962,0.00087956512207300005
90,female,0.00558746220405399990,0.00045857036639200001
90,male,0.00474571063572299962,0.00087956512207300005
91,female,0.00558746220405399990,0.00045857036639200001
91,male,0.00474571063572299962,0.00087956512207300005
92,female,0.00558746220405399990,0.00045857036639200001
92,male,0.00474571063572299962,0.00087956512207300005
93,female,0.00558746220405399990,0.00045857036639200001
93,male,0.00474571063572299962,0.00087956512207300005
94,female,0.00558746220405399990,0.00045857036639200001
94,male,0.00474571063572299962,0.00087956512207300005
95,female,0.00558746220405399990,0.00045857036639200001
95,male,0.00474571063572299962,0.00087956512207300005
96,female,0.00558746220405399990,0.00045857036639200001
96,male,0.00474571063572299962,0.00087956512207300005
97,female,0.00558746220405399990,0.00045857036639200001
97,male,0.00474571063572299962,0.00087956512207300005
98,female,0.00558746220405399990,0.00045857036639200001
98,male,0.00474571063572299962,0.00087956512207300005
99,female,0.00558746220405399990,0.00045857036639200001
99,male,0.00474571063572299962,0.00087956512207300005
100,female,0.00558746220405399990,0.00045857036639200001
100,male,0.00474571063572299962,0.00087956512207300005
101,female,0.00558746220405399990,0.00045857036639200001
101,male,0.00474571063572299962,0.00087956512207300005
102,female,0.00558746220405399990,0.00045857036639200001
102,male,0.00474571063572299962,0.00087956512207300005
103,female,0.00558746220405399990,0.00045857036639200001
103,male,0.00474571063572299962,0.00087956512207300005
104,female,0.00558746220405399990,0.00045857036639200001
104,male,0.00474571063572299962,0.00087956512207300005
105,female,0.00558746220405399990,0.00045857036639200001
105,male,0.00474571063572299962,0.00087956512207300005
106,female,0.00558746220405399990,0.00045857036639200001
106,male,0.00474571063572299962,0.00087956512207300005
107,female,0.00558746220405399990,0.00045857036639200001
107,male,0.00474571063572299962,0.00087956512207300005
108,female,0.00558746220405399990,0.00045857036639200001
108,male,0.00474571063572299962,0.00087956512207300005
109,female,0.00558746220405399990,0.00045857036639200001
109,male,0.00474571063572299962,0.00087956512207300005
110,female,0.00558746220405399990,0.00045857036639200001
110,male,0.00474571063572299962,0.00087956512207300005
