age,sex,i,prev,f,r,DR
0,female,0.00000000000000000000,0.00000000000000000000,0.00002522400000000000,0.00001352400000000000,0.18154849863298799795
0,male,0.00000000000000000000,0.00000000000000000000,0.00002300000000000000,0.00000900000000000000,0.08054378286524299657
1,female,0.00000000000000000000,0.00000000000000000000,0.00002522400000000000,0.00001352400000000000,0.18154849863298799795
1,male,0.00000000000000000000,0.00000000000000000000,0.00002300000000000000,0.00000900000000000000,0.08054378286524299657
2,female,0.00000000000000000000,0.00000000000000000000,0.00002613800000000000,0.00001431600000000000,0.18154849863298799795
2,male,0.00000000000000000000,0.00000000000000000000,0.00002400000000000000,0.00001000000000000000,0.08054378286524299657
3,female,0.00000000000000000000,0.00000000000000000000,0.00002914100000000000,0.00001691600000000000,0.18154849863298799795
3,male,0.00000000000000000000,0.00000000000000000000,0.00002700000000000000,0.00001300000000000000,0.08054378286524299657
4,female,0.00000000000000000000,0.00000000000000000000,0.00003175200000000000,0.00001917700000000000,0.18154849863298799795
4,male,0.00000000000000000000,0.00000000000000000000,0.00003000000000000000,0.00001600000000000000,0.08054378286524299657
5,female,0.00000000000000000000,0.00000000000000000000,0.00003501700000000000,0.00002200400000000000,0.18154849863298799795
5,male,0.00000000000000000000,0.00000000000000000000,0.00003300000000000000,0.00001900000000000000,0.08054378286524299657
6,female,0.00000000000000000000,0.00000000000000000000,0.00003893400000000000,0.00002539600000000000,0.18154849863298799795
6,male,0.00000000000000000000,0.00000000000000000000,0.00003700000000000000,0.00002400000000000000,0.08054378286524299657
7,female,0.00000000000000000000,0.00000000000000000000,0.00004225100000000000,0.00002843700000000000,0.18154849863298799795
7,male,0.00000000000000000000,0.00000000000000000000,0.00004100000000000000,0.00002700000000000000,0.08054378286524299657
8,female,0.00000000000000000000,0.00000000000000000000,0.00004431400000000000,0.00003056100000000000,0.18154849863298799795
8,male,0.00000000000000000000,0.00000000000000000000,0.00004300000000000000,0.00002900000000000000,0.08054378286524299657
9,female,0.00000000000000000000,0.00000000000000000000,0.00004512400000000000,0.00003176900000000000,0.18154849863298799795
9,male,0.00000000000000000000,0.00000000000000000000,0.00004400000000000000,0.00003000000000000000,0.08054378286524299657
10,female,0.00000000000000000000,0.00000000000000000000,0.00004468100000000000,0.00003206100000000000,0.18154849863298799795
10,male,0.00000000000000000000,0.00000000000000000000,0.00004500000000000000,0.00002900000000000000,0.08054378286524299657
11,female,0.00000000000000000000,0.00000000000000000000,0.00004298500000000000,0.00003143600000000000,0.18154849863298799795
11,male,0.00000000000000000000,0.00000000000000000000,0.00004400000000000000,0.00002700000000000000,0.08054378286524299657
12,female,0.00000000000000000000,0.00000000000000000000,0.00004003500000000000,0.00002989400000000000,0.18154849863298799795
12,male,0.00000000000000000000,0.00000000000000000000,0.00004200000000000000,0.00002300000000000000,0.08054378286524299657
13,female,0.00000000000000000000,0.00000000000000000000,0.00003728400000000000,0.00002739800000000000,0.18154849863298799795
13,male,0.00000000000000000000,0.00000000000000000000,0.00004000000000000000,0.00001900000000000000,0.08054378286524299657
14,female,0.00000000000000000000,0.00000000000000000000,0.00003598400000000000,0.00002486300000000000,0.18154849863298799795
14,male,0.00000000000000000000,0.00000000000000000000,0.00004000000000000000,0.00001500000000000000,0.08054378286524299657
15,female,0.00000000000000000000,0.00000000000000000000,0.00003613400000000000,0.00002229100000000000,0.18154849863298799795
15,male,0.00000000000000000000,0.00000000000000000000,0.00004100000000000000,0.00001200000000000000,0.08054378286524299657
16,female,0.00000000000000000000,0.00000000000000000000,0.00003773600000000000,0.00001968000000000000,0.18154849863298799795
16,male,0.00000000000000000000,0.00000000000000000000,0.00004300000000000000,0.00001000000000000000,0.08054378286524299657
17,female,0.00000000000000000000,0.00000000000000000000,0.00004078900000000000,0.00001703100000000000,0.18154849863298799795
17,male,0.00000000000000000000,0.00000000000000000000,0.00004700000000000000,0.00000800000000000000,0.08054378286524299657
18,female,0.00000000000000000000,0.00000000000000000000,0.00004529400000000000,0.00001434400000000000,0.18154849863298799795
18,male,0.00000000000000000000,0.00000000000000000000,0.00005200000000000000,0.00000700000000000000,0.08054378286524299657
19,female,0.00000000000000000000,0.00000000000000000000,0.00016940000000000000,0.00001487700000000000,0.18154849863298799795
19,male,0.00000000000000000000,0.00000000000000000000,0.00017300000000000000,0.00000900000000000000,0.08054378286524299657
20,female,0.00000000000000000000,0.00000000000000000000,0.00041165599999999999,0.00001866700000000000,0.18154849863298799795
20,male,0.00000000000000000000,0.00000000000000000000,0.00040800000000000000,0.00001400000000000000,0.08054378286524299657
21,female,0.00001405900000000000,0.00004581600000000000,0.00077206300000000002,0.00002571400000000000,0.18154849863298799795
21,male,0.00001500000000000000,0.00004900000000000000,0.00075699999999999997,0.00002100000000000000,0.08054378286524299657
22,female,0.00001663500000000000,0.00006110500000000001,0.00125062099999999994,0.00003601900000000000,0.18154849863298799795
22,male,0.00001700000000000000,0.00006499999999999999,0.00121999999999999995,0.00003100000000000000,0.08054378286524299657
23,female,0.00001928800000000000,0.00007895100000000000,0.00184732800000000008,0.00004958100000000000,0.18154849863298799795
23,male,0.00001900000000000000,0.00008300000000000000,0.00179799999999999990,0.00004400000000000000,0.08054378286524299657
24,female,0.00002201900000000000,0.00009939700000000000,0.00256218700000000006,0.00006640000000000000,0.18154849863298799795
24,male,0.00002200000000000000,0.00010399999999999999,0.00248899999999999989,0.00005900000000000000,0.08054378286524299657
25,female,0.00002563600000000000,0.00012218299999999999,0.00371107800000000003,0.01115816300000000046,0.18154849863298799795
25,male,0.00002400000000000000,0.00012600000000000000,0.00370399999999999983,0.00638700000000000032,0.08054378286524299657
26,female,0.00003006200000000000,0.00014630200000000001,0.00517585199999999988,0.03332161200000000045,0.18154849863298799795
26,male,0.00002700000000000000,0.00014899999999999999,0.00532800000000000027,0.01902600000000000124,0.08054378286524299657
27,female,0.00003529600000000000,0.00016990800000000000,0.00695650899999999961,0.06655674699999999944,0.18154849863298799795
27,male,0.00003000000000000000,0.00017200000000000001,0.00736100000000000036,0.03797699999999999687,0.08054378286524299657
28,female,0.00004133900000000000,0.00019053300000000000,0.00905304799999999930,0.11086356699999999620,0.18154849863298799795
28,male,0.00003300000000000000,0.00019300000000000000,0.00980299999999999921,0.06323800000000000254,0.08054378286524299657
29,female,0.00004819000000000000,0.00020557299999999999,0.01146547000000000018,0.16624207299999999021,0.18154849863298799795
29,male,0.00003600000000000000,0.00020900000000000001,0.01265400000000000032,0.09481000000000000538,0.08054378286524299657
30,female,0.00005585000000000000,0.00021300000000000000,0.01419377399999999928,0.23269226500000000923,0.18154849863298799795
30,male,0.00004000000000000000,0.00022000000000000001,0.01591400000000000106,0.13269300000000000539,0.08054378286524299657
31,female,0.00006345100000000000,0.00021290299999999999,0.01709760700000000078,0.29711416200000001497,0.18154849863298799795
